[2025-03-21 19:38:35,594] [INFO] [main] Creazione dell'app Flask per Celery...
[2025-03-22 10:59:04,178] [INFO] [celeryconfig] Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
[2025-03-22 10:59:04,180] [INFO] [celeryconfig] Scheduler Celery (beat) configurato con 3 task giornalieri.
[2025-03-22 10:59:08,302] [INFO] [extensions] Inizializzazione estensione SQLAlchemy
[2025-03-22 10:59:08,316] [INFO] [factory] DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
[2025-03-22 10:59:08,318] [INFO] [main] Creazione dell'app Flask per Celery...
[2025-03-22 10:59:08,318] [INFO] [factory] >>> Creazione dell'app Flask
[2025-03-22 10:59:08,366] [INFO] [factory] App Flask creata e database inizializzato correttamente.
[2025-03-22 10:59:08,366] [INFO] [main] Inizializzazione di Celery...
[2025-03-22 10:59:08,373] [INFO] [main] Caricamento configurazione da config.celeryconfig...
[2025-03-22 10:59:08,373] [INFO] [main] Autodiscovery dei task Celery...
[2025-03-22 10:59:08,374] [INFO] [main] Celery pronto.
[2025-03-22 10:59:08,387] [INFO] [celeryconfig] Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
[2025-03-22 10:59:08,389] [INFO] [celeryconfig] Scheduler Celery (beat) configurato con 3 task giornalieri.
[2025-03-22 18:31:19,720] [INFO] [extensions] Inizializzazione estensione SQLAlchemy
[2025-03-22 18:31:19,732] [INFO] [factory] DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
[2025-03-22 18:31:19,734] [INFO] [main] Creazione dell'app Flask per Celery...
[2025-03-22 18:31:19,734] [INFO] [factory] >>> Creazione dell'app Flask
[2025-03-22 18:31:19,785] [INFO] [factory] App Flask creata e database inizializzato correttamente.
[2025-03-22 18:31:19,785] [INFO] [main] Inizializzazione di Celery...
[2025-03-22 18:31:19,791] [INFO] [main] Caricamento configurazione da config.celeryconfig...
[2025-03-22 18:31:19,792] [INFO] [main] Autodiscovery dei task Celery...
[2025-03-22 18:31:19,793] [INFO] [main] Celery pronto.
[2025-03-22 18:31:19,815] [INFO] [celeryconfig] Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
[2025-03-22 18:31:19,817] [INFO] [celeryconfig] Scheduler Celery (beat) configurato con 3 task giornalieri.
[2025-03-22 18:31:23,150] [INFO] [extensions] Inizializzazione estensione SQLAlchemy
[2025-03-22 18:31:23,160] [INFO] [factory] DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
[2025-03-22 18:31:23,162] [INFO] [main] Creazione dell'app Flask per Celery...
[2025-03-22 18:31:23,162] [INFO] [factory] >>> Creazione dell'app Flask
[2025-03-22 18:31:23,215] [INFO] [factory] App Flask creata e database inizializzato correttamente.
[2025-03-22 18:31:23,216] [INFO] [main] Inizializzazione di Celery...
[2025-03-22 18:31:23,223] [INFO] [main] Caricamento configurazione da config.celeryconfig...
[2025-03-22 18:31:23,223] [INFO] [main] Autodiscovery dei task Celery...
[2025-03-22 18:31:23,224] [INFO] [main] Celery pronto.
[2025-03-22 18:31:23,237] [INFO] [celeryconfig] Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
[2025-03-22 18:31:23,238] [INFO] [celeryconfig] Scheduler Celery (beat) configurato con 3 task giornalieri.
[2025-03-22 18:39:23,683] [INFO] [extensions] Inizializzazione estensione SQLAlchemy
[2025-03-22 18:39:23,696] [INFO] [factory] DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
[2025-03-22 18:39:23,698] [INFO] [main] Creazione dell'app Flask per Celery...
[2025-03-22 18:39:23,699] [INFO] [factory] >>> Creazione dell'app Flask
[2025-03-22 18:39:23,749] [INFO] [factory] App Flask creata e database inizializzato correttamente.
[2025-03-22 18:39:23,751] [INFO] [main] Inizializzazione di Celery...
[2025-03-22 18:39:23,759] [INFO] [main] Caricamento configurazione da config.celeryconfig...
[2025-03-22 18:39:23,762] [INFO] [main] Autodiscovery dei task Celery...
[2025-03-22 18:39:23,764] [INFO] [main] Celery pronto.
[2025-03-22 18:39:23,785] [INFO] [celeryconfig] Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
[2025-03-22 18:39:23,787] [INFO] [celeryconfig] Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-24 19:41:27,001 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-24 19:41:27,017 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-24 19:41:27,022 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-24 19:41:27,023 - factory - INFO - >>> Creazione dell'app Flask
2025-03-24 19:41:27,104 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-24 19:41:27,105 - main - INFO - Inizializzazione di Celery...
2025-03-24 19:41:27,114 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-24 19:41:27,116 - main - INFO - Autodiscovery dei task Celery...
2025-03-24 19:41:27,118 - main - INFO - Celery pronto.
2025-03-24 19:41:27,148 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-24 19:41:27,153 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-24 19:41:46,732 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-24 19:41:46,744 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-24 19:41:46,748 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-24 19:41:46,748 - factory - INFO - >>> Creazione dell'app Flask
2025-03-24 19:41:46,801 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-24 19:41:46,801 - main - INFO - Inizializzazione di Celery...
2025-03-24 19:41:46,807 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-24 19:41:46,807 - main - INFO - Autodiscovery dei task Celery...
2025-03-24 19:41:46,809 - main - INFO - Celery pronto.
2025-03-24 19:41:46,823 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-24 19:41:46,825 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-24 19:59:22,457 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-24 19:59:22,545 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-24 19:59:22,589 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-24 19:59:22,590 - factory - INFO - >>> Creazione dell'app Flask
2025-03-24 19:59:22,641 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-24 19:59:22,644 - main - INFO - Inizializzazione di Celery...
2025-03-24 19:59:22,650 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-24 19:59:22,652 - main - INFO - Autodiscovery dei task Celery...
2025-03-24 19:59:22,653 - main - INFO - Celery pronto.
2025-03-24 19:59:22,828 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-24 19:59:22,833 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-24 19:59:31,931 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-24 19:59:32,003 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-24 19:59:32,065 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-24 19:59:32,066 - factory - INFO - >>> Creazione dell'app Flask
2025-03-24 19:59:32,122 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-24 19:59:32,123 - main - INFO - Inizializzazione di Celery...
2025-03-24 19:59:32,130 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-24 19:59:32,131 - main - INFO - Autodiscovery dei task Celery...
2025-03-24 19:59:32,132 - main - INFO - Celery pronto.
2025-03-24 19:59:32,219 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-24 19:59:32,221 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 07:09:50,684 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 07:09:50,799 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 07:09:50,892 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 07:09:50,893 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 07:09:50,996 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 07:09:50,998 - main - INFO - Inizializzazione di Celery...
2025-03-25 07:09:51,008 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 07:09:51,009 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 07:09:51,010 - main - INFO - Celery pronto.
2025-03-25 07:09:51,230 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 07:09:51,233 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 07:20:57,629 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 07:20:57,705 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 07:20:57,716 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 07:20:57,755 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 07:20:57,755 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 07:20:57,817 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 07:20:57,818 - main - INFO - Inizializzazione di Celery...
2025-03-25 07:20:57,826 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 07:20:57,827 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 07:20:57,827 - main - INFO - Celery pronto.
2025-03-25 07:20:57,914 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 07:20:57,921 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 07:21:05,904 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 07:21:05,977 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 07:21:05,984 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 07:21:06,031 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 07:21:06,031 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 07:21:06,085 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 07:21:06,086 - main - INFO - Inizializzazione di Celery...
2025-03-25 07:21:06,091 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 07:21:06,091 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 07:21:06,092 - main - INFO - Celery pronto.
2025-03-25 07:21:06,191 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 07:21:06,193 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 07:27:46,011 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 07:27:46,083 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 07:27:46,091 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 07:27:46,140 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 07:27:46,141 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 07:27:46,198 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 07:27:46,201 - main - INFO - Inizializzazione di Celery...
2025-03-25 07:27:46,209 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 07:27:46,210 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 07:27:46,211 - main - INFO - Celery pronto.
2025-03-25 07:27:46,302 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 07:27:46,306 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 07:27:48,074 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 07:27:48,164 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 07:27:48,172 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 07:27:48,219 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 07:27:48,220 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 07:27:48,276 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 07:27:48,277 - main - INFO - Inizializzazione di Celery...
2025-03-25 07:27:48,285 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 07:27:48,285 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 07:27:48,286 - main - INFO - Celery pronto.
2025-03-25 07:27:48,386 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 07:27:48,388 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 09:35:24,397 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 09:35:24,492 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 09:35:24,504 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 09:35:24,560 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 09:35:24,561 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 09:35:24,642 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 09:35:24,644 - main - INFO - Inizializzazione di Celery...
2025-03-25 09:35:24,652 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 09:35:24,654 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 09:35:24,656 - main - INFO - Celery pronto.
2025-03-25 09:35:24,767 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 09:35:24,770 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 09:35:30,131 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 09:35:30,192 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 09:35:30,200 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 09:35:30,240 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 09:35:30,241 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 09:35:30,286 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 09:35:30,289 - main - INFO - Inizializzazione di Celery...
2025-03-25 09:35:30,296 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 09:35:30,298 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 09:35:30,300 - main - INFO - Celery pronto.
2025-03-25 09:35:30,387 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 09:35:30,390 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 12:28:33,721 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 12:28:33,773 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 12:28:33,780 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 12:28:33,822 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 12:28:33,823 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 12:28:33,875 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 12:28:33,876 - main - INFO - Inizializzazione di Celery...
2025-03-25 12:28:33,882 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 12:28:33,885 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 12:28:33,886 - main - INFO - Celery pronto.
2025-03-25 12:28:34,062 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 12:28:34,065 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-25 12:33:15,834 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-25 12:33:15,876 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-25 12:33:15,883 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-25 12:33:15,910 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-25 12:33:15,911 - factory - INFO - >>> Creazione dell'app Flask
2025-03-25 12:33:15,953 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-25 12:33:15,954 - main - INFO - Inizializzazione di Celery...
2025-03-25 12:33:15,958 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-25 12:33:15,959 - main - INFO - Autodiscovery dei task Celery...
2025-03-25 12:33:15,959 - main - INFO - Celery pronto.
2025-03-25 12:33:16,029 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-25 12:33:16,031 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-31 20:28:45,180 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-31 20:28:45,440 - forms - INFO - Form caricati.
2025-03-31 20:28:49,523 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 20:28:49,534 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-31 20:28:49,659 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-31 20:28:49,744 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 20:28:49,746 - main - INFO - Inizializzazione di Celery...
2025-03-31 20:28:49,754 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-31 20:28:49,783 - main - INFO - Autodiscovery dei task Celery...
2025-03-31 20:28:49,784 - main - INFO - Celery pronto.
2025-03-31 20:28:50,663 - sconti - DEBUG - 🧪 Logger 'sconti' inizializzato correttamente - test DEBUG
2025-03-31 20:28:50,666 - sconti - INFO - 🧪 Logger 'sconti' inizializzato correttamente - test INFO
2025-03-31 20:28:51,123 - main - INFO - Caricamento .env da C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 20:28:51,135 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 20:28:51,140 - main - INFO - Flask app creata.
2025-03-31 20:28:51,184 - main - INFO - Blueprint registrati.
2025-03-31 20:28:51,193 - main - INFO - Avvio server Flask in modalità standalone...
2025-03-31 20:32:39,139 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-31 20:32:39,212 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 20:32:39,222 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-31 20:32:39,280 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-31 20:32:39,339 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 20:32:39,341 - main - INFO - Inizializzazione di Celery...
2025-03-31 20:32:39,348 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-31 20:32:39,349 - main - INFO - Autodiscovery dei task Celery...
2025-03-31 20:32:39,350 - main - INFO - Celery pronto.
2025-03-31 20:32:39,544 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-31 20:32:39,549 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-31 20:32:42,744 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-31 20:32:42,824 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 20:32:42,834 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-31 20:32:42,889 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-31 20:32:42,958 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 20:32:42,960 - main - INFO - Inizializzazione di Celery...
2025-03-31 20:32:42,968 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-31 20:32:42,968 - main - INFO - Autodiscovery dei task Celery...
2025-03-31 20:32:42,969 - main - INFO - Celery pronto.
2025-03-31 20:32:43,061 - celeryconfig - INFO - Configurazione Celery: broker_url=redis://localhost:6379/0, result_backend=redis://localhost:6379/0
2025-03-31 20:32:43,063 - celeryconfig - INFO - Scheduler Celery (beat) configurato con 3 task giornalieri.
2025-03-31 21:36:08,525 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-31 21:36:08,772 - forms - INFO - Form caricati.
2025-03-31 21:36:13,520 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 21:36:13,532 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-31 21:36:13,607 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-31 21:36:13,686 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 21:36:13,689 - main - INFO - Inizializzazione di Celery...
2025-03-31 21:36:13,698 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-31 21:36:13,724 - main - INFO - Autodiscovery dei task Celery...
2025-03-31 21:36:13,727 - main - INFO - Celery pronto.
2025-03-31 21:36:14,372 - sconti - DEBUG - 🧪 Logger 'sconti' inizializzato correttamente - test DEBUG
2025-03-31 21:36:14,375 - sconti - INFO - 🧪 Logger 'sconti' inizializzato correttamente - test INFO
2025-03-31 21:36:14,735 - extensions - INFO - Inizializzazione estensione SQLAlchemy
2025-03-31 21:36:14,814 - factory - DEBUG - Cerco di caricare il file: C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 21:36:14,823 - factory - INFO - DATABASE_URL rilevato: postgresql://tech_admin:GinnyLD%401402@100.120.25.12:5432/ld_flask_app
2025-03-31 21:36:14,869 - main - INFO - Creazione dell'app Flask per Celery...
2025-03-31 21:36:14,929 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 21:36:14,931 - main - INFO - Inizializzazione di Celery...
2025-03-31 21:36:14,937 - main - INFO - Caricamento configurazione da config.celeryconfig...
2025-03-31 21:36:14,938 - main - INFO - Autodiscovery dei task Celery...
2025-03-31 21:36:14,939 - main - INFO - Celery pronto.
2025-03-31 21:36:14,967 - main - INFO - Caricamento .env da C:\Users\EliteBook\OneDrive\Documents\MEGAsync\PycharmProjects\ld-flask-app\.env
2025-03-31 21:36:14,981 - factory - INFO - App Flask creata e database inizializzato correttamente.
2025-03-31 21:36:14,982 - main - INFO - Flask app creata.
2025-03-31 21:36:15,044 - main - INFO - Blueprint registrati.
